"age" "salary"
23 73.7757432746946
46 99.6894636984864
26 94.0727147457005
43 95.2307125669819
36 127.115743812184
54 99.6894636984864
62 95.6888119067371
40 109.833985642199
53 118.884359339886
48 176.989650489877
23 61.1875264339915
34 81.2832532842527
43 256.400649562425
55 81.2832532842527
59 81.2832532842527
60 55.7673905084923
49 75.3556793180091
45 130.982177377461
31 43.7351116779821
34 114.475713290347
26 114.475713290347
22 81.2832532842527
40 68.5721657022738
41 109.833985642199
36 97.4932940453934
38 62.3983547205685
48 97.4932940453934
47 134.705375118879
47 61.1875264339915
35 118.884359339886
49 65.1108537153447
40 109.833985642199
32 104.921506533664
57 73.7757432746946
56 141.77517233318
73 90.4819133566401
29 73.7757432746946
49 134.705375118879
30 109.833985642199
29 91.6992261117042
36 95.2307125669819
39 156.503510882633
48 104.921506533664
45 99.6894636984864
50 54.5981500331442
42 32.3664131748549
58 118.884359339886
48 109.833985642199
48 109.833985642199
45 118.884359339886
41 110.782650276254
27 93.5572673479306
44 109.833985642199
32 118.884359339886
46 118.884359339886
52 52.1561711699147
22 43.7351116779821
53 117.146816914805
34 118.884359339886
38 148.413159102577
42 101.82435207568
25 94.0727147457005
29 86.6951548289402
28 141.77517233318
46 66.9616443217359
55 118.884359339886
56 105.767639622758
41 118.884359339886
61 176.989650489877
47 65.1108537153447
52 85.3839403789827
27 72.1504556815713
33 89.2428846644714
58 65.1108537153447
27 145.805163374625
52 87.9810327856054
45 41.0998036301194
22 68.3956538035455
25 81.2832532842527
25 73.7757432746946
41 130.982177377461
54 148.413159102577
23 81.226746312023
36 63.1888610037461
31 94.0727147457005
52 92.6581301668597
46 76.8936025176112
45 118.884359339886
40 79.8549003093467
33 86.6951548289402
42 133.971500070695
41 125.525498433836
25 92.8958447894966
24 72.1504556815713
24 118.884359339886
51 70.4760196469445
41 127.115743812184
42 114.475713290347
30 87.9810327856054
55 54.5981500331442
23 84.0459576539924
60 85.3839403789827
40 141.77517233318
41 110.782650276254
80 79.8549003093467
53 97.4932940453934
40 171.765132627508
35 137.481247831663
55 75.3556793180091
24 73.7757432746946
39 148.413159102577
30 95.2307125669819
68 87.9810327856054
54 109.833985642199
27 81.2832532842527
34 118.884359339886
53 127.115743812184
48 85.3839403789827
59 81.2832532842527
30 118.884359339886
45 163.515863976238
39 104.921506533664
45 99.6894636984864
43 281.745970551857
30 138.299126920883
57 176.989650489877
53 136.876367635184
42 186.876677628007
23 90.4819133566401
58 85.3839403789827
43 145.143601176911
33 120.589436530402
56 101.82435207568
37 108.874525834712
41 38.6059145209601
33 92.8958447894966
50 126.323880709786
43 191.573683548412
53 155.900506146767
37 87.9810327856054
20 59.0970640815891
26 73.7757432746946
29 90.4819133566401
57 118.884359339886
47 151.591484239814
54 272.294783220064
38 97.4932940453934
23 68.111994065327
31 127.115743812184
43 272.294783220064
33 111.720849360989
48 127.115743812184
33 87.9810327856054
52 114.475713290347
30 69.7915308454408
44 94.0727147457005
38 127.273347006486
51 160.642475408263
47 171.765132627508
28 141.77517233318
52 115.375038556391
23 72.1504556815713
65 73.7757432746946
27 127.115743812184
33 20.9343779401018
49 79.8549003093467
27 102.870246933215
48 115.375038556391
38 97.4932940453934
58 104.921506533664
40 115.375038556391
46 93.4866920429597
53 123.089699847943
25 118.884359339886
42 96.3706528322308
40 84.0459576539924
35 127.115743812184
50 95.2307125669819
34 81.2832532842527
48 102.870246933215
49 111.720849360989
41 94.0727147457005
37 127.115743812184
58 104.921506533664
28 68.111994065327
33 128.680488220624
50 143.92735936583
38 103.90247060316
48 91.6992261117042
30 95.2307125669819
49 138.299126920883
44 118.55677641507
50 94.0727147457005
58 114.475713290347
45 150.01328628271
44 97.4932940453934
35 90.4819133566401
59 81.2832532842527
45 130.982177377461
51 150.962783462143
61 130.982177377461
45 145.143601176911
34 90.4819133566401
33 113.567089569751
45 87.9810327856054
50 157.700527725737
50 109.833985642199
39 84.0459576539924
26 160.643638171791
49 47.9055670370271
20 59.0970640815891
31 81.2832532842527
49 87.9810327856054
56 87.9810327856054
61 143.808556824369
56 110.782650276254
51 118.884359339886
42 120.589436530402
45 272.294783220064
30 105.375892660271
48 69.0108766220885
33 87.9810327856054
50 89.2428846644714
31 171.765132627508
48 133.232350826567
35 200.543262324662
47 92.8958447894966
45 148.413159102577
52 119.742556289908
46 82.6796372966372
47 105.927810775063
49 267.901086855275
36 104.921506533664
51 127.115743812184
46 157.700527725737
37 148.413159102577
23 65.1108537153447
43 104.921506533664
34 78.3924668009837
58 139.213788138664
44 112.6488963421
61 79.8549003093467
40 65.1108537153447
37 111.720849360989
33 104.921506533664
38 176.989650489877
41 99.6894636984864
30 104.921506533664
51 70.8150386167557
39 94.0727147457005
56 127.115743812184
44 97.4932940453934
51 109.833985642199
35 75.1996281485946
27 65.1108537153447
47 146.462838515063
51 81.2832532842527
41 127.115743812184
63 73.7757432746946
61 65.1108537153447
46 99.6894636984864
33 79.8549003093467
35 73.7757432746946
28 87.9810327856054
50 118.884359339886
41 284.524740902214
23 118.884359339886
45 106.921814091211
63 100.013486924706
59 108.874525834712
30 114.475713290347
30 115.375038556391
45 130.982177377461
42 79.8549003093467
57 106.921814091211
52 22.9624006796429
54 115.182455126581
30 103.90247060316
47 184.469464222499
38 314.32933644529
47 99.6894636984864
39 128.680488220624
50 87.9810327856054
47 54.5981500331442
45 99.6894636984864
44 118.884359339886
52 92.1611220323496
42 127.115743812184
18 41.7049904993395
56 109.833985642199
50 82.6796372966372
50 277.79948020565
53 99.6894636984864
38 176.989650489877
27 84.0459576539924
56 163.515863976238
50 81.2832532842527
56 130.982177377461
50 127.115743812184
49 72.1504556815713
42 104.921506533664
50 186.876677628007
53 176.989650489877
28 139.703071527658
45 73.7757432746946
24 66.2294082943902
25 81.2832532842527
38 104.921506533664
47 109.833985642199
38 154.68529299563
33 106.921814091211
39 277.79948020565
52 87.9810327856054
46 90.4819133566401
42 106.921814091211
61 56.9055391446732
32 81.2832532842527
42 107.903923866876
61 196.125272594255
27 91.6992261117042
45 200.543262324662
58 32.3664131748549
25 104.921506533664
34 100.764272842107
44 85.3839403789827
40 82.6796372966372
51 97.4932940453934
50 121.010826565755
64 133.971500070695
54 148.413159102577
42 104.921506533664
31 81.2832532842527
25 90.4819133566401
32 106.921814091211
51 114.475713290347
75 53.3953468905727
28 87.9810327856054
28 66.2294082943902
32 96.3706528322308
53 272.403225755586
36 97.1582750436503
43 200.543262324662
51 123.089699847943
35 99.6894636984864
46 94.0727147457005
38 81.2832532842527
43 154.68529299563
39 109.833985642199
37 123.089699847943
59 73.7757432746946
33 107.903923866876
23 73.7757432746946
37 87.9810327856054
40 27.1405792079024
25 94.0727147457005
27 102.453557578372
47 272.294783220064
52 94.0727147457005
23 81.2832532842527
33 87.9810327856054
37 109.833985642199
34 80.4302079458208
51 148.413159102577
40 148.413159102577
50 81.2832532842527
64 118.884359339886
54 80.487444359511
50 91.6992261117042
32 109.355626400253
37 104.921506533664
19 65.1108537153447
32 76.8936025176112
42 99.6894636984864
26 99.6894636984864
46 157.700527725737
18 49.5553381215226
43 90.4819133566401
62 111.720849360989
44 148.413159102577
40 133.232350826567
43 134.705375118879
32 118.884359339886
48 87.9810327856054
35 109.833985642199
61 130.982177377461
47 89.2428846644714
55 102.870246933215
28 76.8936025176112
52 149.695042068453
27 102.870246933215
22 90.4819133566401
20 69.9291272064087
42 106.921814091211
29 87.9810327856054
31 109.833985642199
59 151.591484239814
36 148.413159102577
32 66.9616443217359
32 103.90247060316
25 99.6894636984864
43 134.705375118879
44 43.7351116779821
57 116.707154559148
49 141.77517233318
41 144.47808766541
38 134.705375118879
58 118.884359339886
59 189.244162932803
39 160.642475408263
60 96.0316570194457
56 111.065194319742
44 148.413159102577
70 99.6894636984864
27 81.2832532842527
47 118.884359339886
41 127.115743812184
29 104.921506533664
42 112.6488963421
51 281.745970551857
47 114.477521132502
48 111.720849360989
39 134.705375118879
23 75.3556793180091
31 119.74085129618
59 118.884359339886
19 27.1405792079024
42 182.020620963512
35 65.1108537153447
38 141.77517233318
45 114.475713290347
58 135.59805975224
26 117.146816914805
30 99.6894636984864
54 277.79948020565
38 94.0727147457005
44 94.0727147457005
52 96.3706528322308
73 75.3556793180091
65 104.921506533664
28 95.2307125669819
53 54.5981500331442
53 89.2428846644714
52 145.143601176911
27 96.8667032433329
57 130.982177377461
32 84.0459576539924
51 148.155046727428
43 49.5553381215226
50 141.77517233318
53 115.375038556391
54 65.1108537153447
24 85.3839403789827
40 101.82435207568
30 95.2307125669819
45 99.6894636984864
55 147.116689159978
45 140.398200161944
44 109.833985642199
37 127.115743812184
41 115.375038556391
44 59.0970640815891
52 76.8936025176112
55 141.77517233318
43 70.9095858696657
27 200.543262324662
43 97.4932940453934
46 99.6894636984864
30 186.876677628007
43 81.2832532842527
48 160.642475408263
33 63.9666908300607
29 87.9810327856054
24 73.7757432746946
52 145.143601176911
50 141.77517233318
24 76.8936025176112
42 123.908567597957
53 118.884359339886
49 279.1974969917
46 54.5981500331442
40 154.68529299563
41 180.030197076236
41 118.884359339886
36 87.9810327856054
34 91.6992261117042
24 59.0970640815891
44 123.908567597957
33 109.833985642199
25 94.0727147457005
40 117.146816914805
48 65.1108537153447
56 97.4932940453934
25 118.019753340006
44 141.77517233318
27 116.176695171054
58 75.3556793180091
52 95.2307125669819
60 111.720849360989
39 103.90247060316
51 147.116689159978
31 87.9810327856054
45 118.884359339886
43 100.764272842107
45 120.589436530402
40 193.866878146586
46 118.884359339886
51 267.901086855275
47 174.402876012275
52 133.971500070695
31 154.68529299563
40 154.68529299563
26 118.884359339886
49 95.2307125669819
38 109.833985642199
50 111.720849360989
63 134.705375118879
35 85.9010443226556
29 118.884359339886
33 87.9810327856054
29 92.8958447894966
62 109.833985642199
45 124.720446242886
56 127.901232979118
58 97.4932940453934
39 198.350290464385
49 92.8958447894966
24 94.0727147457005
61 148.413159102577
58 79.8549003093467
47 118.884359339886
41 87.9810327856054
71 94.0727147457005
47 150.070476909424
38 176.989650489877
31 73.7757432746946
56 125.12381572196
44 277.79948020565
33 107.903923866876
36 60.7397785177603
31 92.0363233010764
55 109.833985642199
48 66.9616443217359
50 114.475713290347
42 170.6951277113
25 130.982177377461
55 127.115743812184
28 117.146816914805
30 123.089699847943
46 120.589436530402
48 130.982177377461
42 81.2832532842527
23 36.6737041960799
60 104.921506533664
34 74.412963512917
45 129.067820506745
28 84.1000101164483
33 185.918662879754
58 105.927810775063
47 163.515863976238
24 63.1888610037461
56 134.705375118879
56 120.926701544426
23 94.0727147457005
56 132.487821126123
45 133.232350826567
58 145.143601176911
30 118.884359339886
46 150.330653495766
48 278.964466695847
50 98.2692308087927
43 99.6894636984864
37 94.0727147457005
49 176.989650489877
31 166.324941233877
54 94.0727147457005
52 139.703071527658
70 78.3924668009837
30 141.775856466307
44 116.265324062503
34 148.413159102577
38 87.9810327856054
28 90.4819133566401
38 141.77517233318
39 63.0927167348386
52 65.1108537153447
34 151.591484239814
33 123.089699847943
45 118.884359339886
58 79.8549003093467
38 104.004959912222
63 55.5361044177385
38 99.6894636984864
31 99.6894636984864
53 193.452606894109
21 102.870246933215
38 164.646988930328
18 69.6190369046763
28 99.6894636984864
33 114.475713290347
32 99.6894636984864
29 95.2307125669819
28 82.6796372966372
42 116.943081320617
28 54.5981500331442
36 138.299126920883
47 130.982177377461
53 281.745970551857
48 163.515863976238
36 179.214858036271
55 126.323880709786
37 70.4760196469445
68 118.019753340006
65 71.3196387942183
37 114.475713290347
33 138.299126920883
19 54.5981500331442
50 94.0727147457005
22 80.4302079458208
40 89.2428846644714
45 117.146816914805
36 127.115743812184
37 81.2832532842527
24 52.4070640482002
66 99.6894636984864
35 63.1888610037461
33 196.125272594255
44 101.82435207568
48 107.903923866876
47 51.2396549228382
41 99.6894636984864
55 63.1888610037461
74 148.413159102577
33 99.6894636984864
62 130.982177377461
56 101.82435207568
29 99.6894636984864
56 79.8549003093467
47 160.642475408263
45 134.705375118879
44 160.642475408263
25 91.6992261117042
45 75.3556793180091
40 136.15771083723
56 134.705375118879
56 81.9853178344996
47 176.989650489877
39 118.886080351034
38 121.262745732618
48 94.0727147457005
44 99.6894636984864
42 123.908567597957
55 118.884359339886
61 82.6796372966372
39 81.2832532842527
30 104.921506533664
49 99.6894636984864
33 136.15771083723
31 81.2832532842527
35 68.5086896572248
55 81.2832532842527
36 114.475713290347
37 118.019753340006
33 99.6894636984864
48 118.884359339886
47 118.884359339886
60 123.089699847943
28 109.833985642199
28 102.870246933215
48 163.515863976238
29 117.146816914805
40 92.3000614282589
32 100.013486924706
33 55.0697284222779
40 101.82435207568
42 148.413159102577
36 115.375038556391
39 73.7757432746946
44 267.901086855275
43 129.453644576625
44 96.3706528322308
29 87.9810327856054
49 104.921506533664
47 130.982177377461
46 190.547678564741
41 118.019753340006
52 79.8549003093467
43 72.4793162971252
38 148.413159102577
42 74.4446382014083
56 118.884359339886
39 128.680488220624
29 87.9810327856054
33 267.901086855275
33 104.921506533664
41 92.8958447894966
44 70.4760196469445
45 200.543262324662
58 102.870246933215
29 102.870246933215
42 65.1108537153447
68 109.833985642199
47 127.115743812184
30 94.0727147457005
39 67.8625234113681
42 125.525498433836
49 165.208773767255
36 81.2832532842527
44 112.6488963421
54 76.8936025176112
42 75.0431540173515
39 128.680488220624
30 59.0970640815891
33 63.7733911962488
28 84.0459576539924
38 93.9371815810521
30 82.6796372966372
25 118.884359339886
52 81.2832532842527
26 66.9616443217359
54 166.324941233877
62 99.6894636984864
57 141.77517233318
32 143.134940811134
60 35.0334213214995
40 109.833985642199
49 111.014405508798
54 132.487821126123
48 148.413159102577
35 73.7757432746946
46 143.699710133813
42 99.6894636984864
58 272.294783220064
30 200.543262324662
27 85.3865890236244
55 109.833985642199
50 61.0524210501246
55 118.884359339886
40 145.805163374625
32 112.6488963421
27 106.921814091211
49 106.921814091211
50 127.115743812184
50 87.9810327856054
44 144.47808766541
57 160.409701962289
72 87.9810327856054
23 65.1108537153447
31 176.989650489877
36 54.5981500331442
63 109.833985642199
48 81.698421724729
46 114.475713290347
55 142.634472767972
44 160.642475408263
44 94.0727147457005
32 54.5981500331442
60 73.7757432746946
42 160.642475408263
48 148.413159102577
36 87.9823064294987
31 101.82435207568
54 111.720849360989
29 106.921814091211
46 126.323880709786
35 109.833985642199
50 92.8958447894966
25 54.5981500331442
33 96.3706528322308
34 114.475713290347
51 94.0727147457005
33 95.2307125669819
59 139.00340805947
62 81.2832532842527
28 94.0727147457005
40 87.9810327856054
52 138.299126920883
29 89.4924795180001
34 92.8958447894966
25 54.5981500331442
66 94.0727147457005
43 68.7480877337669
45 92.8958447894966
35 114.475713290347
43 109.833985642199
49 109.833985642199
60 77.0452008528242
46 94.0727147457005
55 101.82435207568
32 118.884359339886
53 133.232350826567
57 157.10350432345
51 281.745970551857
59 182.020620963512
45 119.09923477134
56 71.6867436659172
30 85.3839403789827
21 72.1504556815713
60 138.299126920883
60 101.82435207568
48 109.833985642199
39 87.9810327856054
32 115.375038556391
51 191.573683548412
47 86.6951548289402
44 75.8522371953675
46 166.324941233877
28 56.9055391446732
24 99.6894636984864
37 92.8958447894966
31 99.6894636984864
72 92.8958447894966
50 101.82435207568
36 145.143601176911
27 76.8936025176112
27 90.4819133566401
41 127.115743812184
20 82.6796372966372
49 99.6894636984864
25 64.1592325660882
41 89.4924795180001
53 87.9810327856054
45 127.115743812184
32 66.9616443217359
47 148.413159102577
26 123.089699847943
31 133.232350826567
32 118.884359339886
50 120.166119635421
46 115.375038556391
47 112.6488963421
55 118.884359339886
49 148.413159102577
25 61.1875264339915
60 95.6888119067371
62 89.2428846644714
63 127.901232979118
31 128.680488220624
29 109.833985642199
51 114.475713290347
28 76.1296996370986
36 123.089699847943
28 99.6894636984864
38 102.870246933215
35 96.3706528322308
46 117.146816914805
37 90.4819133566401
41 104.921506533664
59 73.7757432746946
51 107.903923866876
26 99.6894636984864
34 60.1541246622441
32 123.089699847943
23 81.2832532842527
50 143.134940811134
25 69.0981838087226
43 78.9816745162994
36 128.680488220624
50 54.5981500331442
34 134.705375118879
34 104.921506533664
55 277.601417511009
39 78.214575693165
40 82.6796372966372
32 117.146816914805
63 118.884359339886
38 109.833985642199
67 59.0970640815891
39 116.265324062503
31 61.1875264339915
41 114.475713290347
47 78.3924668009837
61 122.263673892802
61 148.413159102577
21 54.5981500331442
22 66.0446942318056
53 126.957885677185
47 81.2832532842527
36 127.901232979118
36 87.9810327856054
42 123.089699847943
54 104.921506533664
27 87.9810327856054
36 131.737801155001
35 73.7757432746946
60 104.921506533664
42 91.602615662534
41 123.089699847943
35 131.652698654268
34 309.5717712662
22 70.6610476694407
47 84.8520440937874
59 102.870246933215
29 103.90247060316
32 94.0727147457005
49 128.680488220624
30 106.326864894674
33 99.2552868268562
51 133.232350826567
37 78.3924668009837
46 130.982177377461
63 109.833985642199
41 96.3706528322308
40 109.833985642199
46 281.745970551857
45 94.0727147457005
48 200.543262324662
28 87.9810327856054
65 87.9810327856054
50 97.4932940453934
53 107.903923866876
48 95.6888119067371
30 109.833985642199
37 87.3874499713449
51 88.8315691738134
55 166.324941233877
35 94.6956951317194
33 122.263673892802
41 132.487821126123
34 96.3706528322308
33 89.2428846644714
49 81.2832532842527
62 73.7757432746946
31 109.833985642199
43 100.099662492042
43 134.265677158654
43 91.6992261117042
48 109.547296634249
48 70.4760196469445
50 144.204738892859
29 99.6894636984864
52 94.0727147457005
46 87.9810327856054
40 94.0727147457005
43 81.2832532842527
54 115.375038556391
38 107.903923866876
32 101.402052302992
28 144.479422679423
33 145.143601176911
44 163.515863976238
41 81.2832532842527
31 40.4056652596845
48 97.4932940453934
50 117.146816914805
47 118.884359339886
31 84.0459576539924
40 88.8164739741151
54 86.6951548289402
24 75.3556793180091
34 98.5993438603892
65 87.9810327856054
28 109.642968140263
30 79.8549003093467
45 166.324941233877
35 139.00340805947
46 145.143601176911
47 85.3839403789827
71 99.6916283970721
39 130.982177377461
41 68.7480877337669
33 139.703071527658
76 176.989650489877
20 76.8936025176112
34 134.705375118879
26 99.6894636984864
51 148.413159102577
25 79.8549003093467
62 128.680488220624
37 180.779952229859
37 94.0727147457005
32 89.4924795180001
55 130.220832358777
36 77.4976813877358
39 148.413159102577
46 185.283317088498
48 128.680488220624
34 147.116689159978
39 106.921814091211
50 115.375038556391
54 91.6992261117042
60 148.413159102577
48 111.720849360989
47 126.323880709786
20 65.1108537153447
60 107.903923866876
37 54.5981500331442
46 134.705375118879
54 72.4793162971252
51 130.982177377461
32 91.6992261117042
35 154.68529299563
46 114.475713290347
38 87.9810327856054
62 80.5731997057359
47 94.0727147457005
28 141.77517233318
61 145.143601176911
26 94.0727147457005
49 127.115743812184
28 113.567089569751
61 101.595538208147
42 134.705375118879
31 127.115743812184
50 87.9810327856054
44 78.3924668009837
46 318.342430056529
54 82.6796372966372
40 97.4932940453934
38 87.8535469003831
43 184.167135799587
43 109.833985642199
30 95.2307125669819
58 59.0970640815891
60 118.884359339886
45 130.982177377461
47 134.705375118879
47 87.9810327856054
59 67.3689820806645
36 83.3213415447885
39 118.884359339886
40 105.927810775063
42 85.3839403789827
29 73.7757432746946
38 139.00340805947
58 123.089699847943
18 55.9974338324572
35 141.77517233318
30 154.072997206315
48 118.884359339886
27 114.475713290347
40 120.926701544426
34 97.4932940453934
54 141.77517233318
20 75.0431540173515
50 89.4924795180001
42 198.350290464385
45 65.2614390229193
59 107.903923866876
44 81.2832532842527
67 76.8936025176112
26 76.8936025176112
40 140.398200161944
42 104.921506533664
22 81.2832532842527
43 140.398200161944
34 79.8549003093467
44 79.8549003093467
53 268.266292012557
54 124.720446242886
55 148.413159102577
30 118.884359339886
48 176.989650489877
48 109.833985642199
30 127.115743812184
38 110.782650276254
25 91.6992261117042
59 104.921506533664
38 272.294783220064
40 268.266292012557
36 163.515863976238
60 104.921506533664
40 123.089699847943
28 118.884359339886
34 148.413159102577
39 175.443549299129
26 96.3706528322308
28 96.9340904570115
27 99.6894636984864
34 99.6894636984864
38 311.934568896444
51 109.833985642199
58 87.9810327856054
42 138.299126920883
32 47.933671329738
27 104.921506533664
51 99.6894636984864
50 133.232350826567
25 115.375038556391
60 120.926701544426
62 148.413159102577
53 120.589436530402
39 144.47808766541
23 90.4819133566401
47 148.413159102577
32 123.089699847943
57 268.266292012557
40 78.3924668009837
57 107.903923866876
31 148.413159102577
28 89.2428846644714
58 130.982177377461
47 87.9810327856054
41 70.4760196469445
53 108.681308237349
27 80.5731997057359
19 65.1108537153447
47 65.1108537153447
44 118.884359339886
32 73.7757432746946
23 54.5981500331442
31 66.2294082943902
42 272.294783220064
50 134.705375118879
52 46.7632687977187
20 76.8936025176112
33 81.2832532842527
26 99.6894636984864
40 166.324941233877
29 94.0727147457005
35 114.475713290347
34 87.9810327856054
37 118.884359339886
37 161.914951381929
22 73.7757432746946
39 99.6894636984864
42 103.90247060316
44 108.874525834712
45 107.903923866876
42 141.77517233318
52 160.642475408263
27 112.186122875854
46 169.073540049428
59 96.3706528322308
52 81.2832532842527
19 54.5981500331442
64 107.903923866876
38 136.876367635184
45 65.1108537153447
53 179.528092196451
28 66.2294082943902
39 104.921506533664
52 176.989650489877
41 114.475713290347
44 76.8936025176112
48 94.0727147457005
47 127.115743812184
31 94.0727147457005
28 103.90247060316
45 99.6894636984864
56 87.9810327856054
47 136.15771083723
41 94.0727147457005
49 87.9810327856054
28 97.4932940453934
19 43.7351116779821
48 117.146816914805
47 127.115743812184
57 272.294783220064
39 109.833985642199
45 66.9616443217359
52 127.901232979118
51 118.884359339886
46 74.4383046681824
45 143.134940811134
40 87.9810327856054
48 128.680488220624
47 121.430313822622
45 98.5993438603892
49 117.146816914805
57 109.833985642199
77 99.6894636984864
48 160.642475408263
56 118.884359339886
39 163.515863976238
44 110.782650276254
49 87.9810327856054
58 54.5981500331442
46 127.036846683616
39 123.089699847943
26 73.7757432746946
61 99.6894636984864
62 94.0727147457005
47 87.9810327856054
40 118.884359339886
35 65.1108537153447
61 141.77517233318
38 134.705375118879
18 76.8936025176112
45 101.402052302992
27 99.6894636984864
22 95.2307125669819
29 73.7757432746946
50 123.089699847943
25 99.6894636984864
35 118.884359339886
41 127.115743812184
38 145.143601176911
49 118.884359339886
36 128.680488220624
66 92.8958447894966
23 68.7480877337669
28 99.6894636984864
42 109.833985642199
20 43.7351116779821
37 189.244162932803
58 32.3664131748549
45 154.68529299563
64 114.475713290347
45 148.413159102577
52 101.82435207568
42 123.089699847943
32 118.884359339886
40 75.0431540173515
55 160.642475408263
46 104.921506533664
55 81.2832532842527
53 99.6894636984864
33 104.921506533664
45 95.2307125669819
54 99.6894636984864
32 84.0459576539924
42 176.989650489877
35 118.884359339886
54 94.0727147457005
38 94.0727147457005
31 101.82435207568
41 85.3839403789827
45 142.457169885112
49 118.884359339886
50 95.2307125669819
40 111.720849360989
29 59.6286455536557
25 99.6894636984864
32 99.6894636984864
51 86.6951548289402
29 93.0440149336701
32 134.705375118879
42 145.143601176911
59 148.413159102577
31 87.9810327856054
29 108.390640020409
52 73.7757432746946
35 73.7757432746946
28 106.369647181498
50 78.3924668009837
49 72.5612283088075
39 73.7773452719489
26 38.2235828218228
31 99.6894636984864
50 50.4119228435697
62 170.460165914858
35 123.089699847943
22 73.7757432746946
55 110.782650276254
63 125.525498433836
63 75.0431540173515
39 95.2307125669819
28 118.884359339886
43 127.115743812184
58 70.4760196469445
38 166.324941233877
49 139.156325391862
62 25.2910080971035
36 81.4468348606011
54 87.9810327856054
26 116.442318333651
